student_id,university,faculty,department,course,gpa_scale,programme_duration_years,current_level,semester_number,academic_session,semester_gpa,semester_credits,cumulative_cgpa,cumulative_credits,semesters_completed,semesters_remaining,is_final_semester,gpa_trend_slope,gpa_volatility,recent_gpa_avg_3,credits_velocity,next_semester_gpa,final_cgpa,graduation_class,academic_risk
STU_0053,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,100,2,2023/2024,3.58,21,3.48,42,2,10,False,0.19434970173150612,0.13742599201593086,3.4790214439229645,21.0,3.17,3.63,Second Class Upper,Low
STU_0053,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,200,3,2024/2025,3.17,20,3.38,62,3,9,False,-0.10526681600261445,0.20249556814335917,3.376451949632637,20.666666666666668,3.56,3.63,Second Class Upper,Low
STU_0053,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,200,4,2024/2025,3.56,19,3.42,81,4,8,False,0.014357263355566108,0.1902429102744057,3.437391501554014,20.25,3.52,3.63,Second Class Upper,Low
STU_0053,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,300,5,2025/2026,3.52,17,3.44,98,5,7,False,0.02657969000895908,0.17037100400040248,3.4188295919863396,19.6,3.57,3.63,Second Class Upper,Low
STU_0053,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,300,6,2025/2026,3.57,17,3.46,115,6,6,False,0.03351288976867885,0.161131265748905,3.5521178720043145,19.166666666666668,3.79,3.63,Second Class Upper,Low
STU_0053,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,400,7,2026/2027,3.79,17,3.5,132,7,5,False,0.05560807236913853,0.19127976015129844,3.6264966988238023,18.857142857142858,3.87,3.63,Second Class Upper,Low
STU_0053,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,400,8,2026/2027,3.87,19,3.55,151,8,4,False,0.06724020792813887,0.21850221641406528,3.743833015246789,18.875,3.88,3.63,Second Class Upper,Low
STU_0053,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,500,9,2027/2028,3.88,17,3.58,168,9,3,False,0.0687399593672081,0.23133742479146788,3.847050763530097,18.666666666666668,3.8,3.63,Second Class Upper,Low
STU_0053,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,500,10,2027/2028,3.8,13,3.6,181,10,2,False,0.061173471923697875,0.22753546016195889,3.8500683166903946,18.1,4.02,3.63,Second Class Upper,Low
STU_0053,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,500,11,2028/2029,4.02,13,3.63,194,11,1,False,0.06426457173669564,0.24792468198002504,3.898171780203001,17.636363636363637,3.72,3.63,Second Class Upper,Low
STU_0053,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,500,12,2028/2029,3.72,14,3.63,208,12,0,True,0.051972709256450235,0.23715345225246043,3.8429412835336656,17.333333333333332,,3.63,Second Class Upper,Low
STU_0054,"University of Nigeria, Nsukka",Arts,English,English Language,5.0,5,100,1,2024/2025,3.49,19,3.49,19,1,9,False,0.0,0.0,3.491989793947672,19.0,4.03,4.46,Second Class Upper,Low
STU_0054,"University of Nigeria, Nsukka",Arts,English,English Language,5.0,5,100,2,2024/2025,4.03,21,3.77,40,2,8,False,0.5380813185580062,0.3804809491821651,3.7610304532266747,20.0,4.41,4.46,Second Class Upper,Low
STU_0054,"University of Nigeria, Nsukka",Arts,English,English Language,5.0,5,200,3,2025/2026,4.41,22,4.0,62,3,7,False,0.4583583916199381,0.46066364829624595,3.9769224945469657,20.666666666666668,3.38,4.46,Second Class Upper,Low
STU_0054,"University of Nigeria, Nsukka",Arts,English,English Language,5.0,5,200,4,2025/2026,3.38,18,3.86,80,4,6,False,0.003196760756388084,0.4812698343910172,3.938403843756078,20.0,4.86,4.46,Second Class Upper,Low
STU_0054,"University of Nigeria, Nsukka",Arts,English,English Language,5.0,5,300,5,2026/2027,4.86,15,4.02,95,5,5,False,0.2089070785059874,0.6233778723360901,4.2161614135685,19.0,5.0,4.46,Second Class Upper,Low
STU_0054,"University of Nigeria, Nsukka",Arts,English,English Language,5.0,5,300,6,2026/2027,5.0,16,4.16,111,6,4,False,0.2573598977988828,0.6829135171299677,4.413259221172651,18.5,5.0,4.46,Second Class Upper,Low
STU_0054,"University of Nigeria, Nsukka",Arts,English,English Language,5.0,5,400,7,2027/2028,5.0,17,4.27,128,7,3,False,0.24709020135360799,0.693683282992969,4.954447940647648,18.285714285714285,5.0,4.46,Second Class Upper,Low
STU_0054,"University of Nigeria, Nsukka",Arts,English,English Language,5.0,5,400,8,2027/2028,5.0,16,4.35,144,8,2,False,0.22222031105527618,0.6869885058349544,5.0,18.0,5.0,4.46,Second Class Upper,Low
STU_0054,"University of Nigeria, Nsukka",Arts,English,English Language,5.0,5,500,9,2028/2029,5.0,14,4.41,158,9,1,False,0.1957996748457029,0.6733880580315328,5.0,17.555555555555557,5.0,4.46,Second Class Upper,Low
STU_0054,"University of Nigeria, Nsukka",Arts,English,English Language,5.0,5,500,10,2028/2029,5.0,15,4.46,173,10,0,True,0.17166918687469998,0.6571625288935738,5.0,17.3,,4.46,Second Class Upper,Low
STU_0055,University of Lagos,Social Sciences,Economics,Economics,5.0,6,100,1,2020/2021,1.65,21,1.65,21,1,11,False,0.0,0.0,1.652349608660971,21.0,2.02,1.98,Third Class,High
STU_0055,University of Lagos,Social Sciences,Economics,Economics,5.0,6,100,2,2020/2021,2.02,18,1.82,39,2,10,False,0.3679297097013059,0.2601655927297913,1.836314463511624,19.5,2.09,1.98,Third Class,High
STU_0055,University of Lagos,Social Sciences,Economics,Economics,5.0,6,200,3,2021/2022,2.09,20,1.91,59,3,9,False,0.21907216681495378,0.23532701423987215,1.9210409564380422,19.666666666666668,2.15,1.98,Third Class,High
STU_0055,University of Lagos,Social Sciences,Economics,Economics,5.0,6,200,4,2021/2022,2.15,22,1.98,81,4,8,False,0.15542856261957105,0.22290824990163766,2.0859377344677212,20.25,1.56,1.98,Third Class,High
STU_0055,University of Lagos,Social Sciences,Economics,Economics,5.0,6,300,5,2022/2023,1.56,18,1.9,99,5,7,False,-0.0050904449615495565,0.2674867835426862,1.9336836522334149,19.8,1.67,1.98,Third Class,High
STU_0055,University of Lagos,Social Sciences,Economics,Economics,5.0,6,300,6,2022/2023,1.67,19,1.86,118,6,6,False,-0.03461855775916412,0.2558339009513388,1.7944416222287043,19.666666666666668,2.2,1.98,Third Class,High
STU_0055,University of Lagos,Social Sciences,Economics,Economics,5.0,6,400,7,2023/2024,2.2,18,1.91,136,7,5,False,0.01488573617460406,0.2667243794950252,1.811633779275858,19.428571428571427,1.91,1.98,Third Class,High
STU_0055,University of Lagos,Social Sciences,Economics,Economics,5.0,6,400,8,2023/2024,1.91,18,1.91,154,8,4,False,0.010035504747510979,0.24693924621395713,1.9263873898134438,19.25,1.92,1.98,Third Class,High
STU_0055,University of Lagos,Social Sciences,Economics,Economics,5.0,6,500,9,2024/2025,1.92,15,1.91,169,9,3,False,0.007626337613102756,0.23101009066575626,2.0073406127189126,18.77777777777778,2.11,1.98,Third Class,High
STU_0055,University of Lagos,Social Sciences,Economics,Economics,5.0,6,500,10,2024/2025,2.11,13,1.92,182,10,2,False,0.01678868230842972,0.22734158234979723,1.9790403874023321,18.2,2.2,1.98,Third Class,High
STU_0055,University of Lagos,Social Sciences,Economics,Economics,5.0,6,500,11,2025/2026,2.2,16,1.95,198,11,1,False,0.025001335936699082,0.23085047103773979,2.076859307554347,18.0,2.5,1.98,Third Class,High
STU_0055,University of Lagos,Social Sciences,Economics,Economics,5.0,6,500,12,2025/2026,2.5,13,1.98,211,12,0,True,0.04011318006172082,0.2702042993559812,2.270301514720424,17.583333333333332,,1.98,Third Class,High
STU_0056,Ahmadu Bello University,Engineering,Electrical,Electrical Engineering,5.0,4,100,1,2021/2022,3.2,22,3.2,22,1,7,False,0.0,0.0,3.2039729725175277,22.0,3.54,3.36,Second Class Lower,Low
STU_0056,Ahmadu Bello University,Engineering,Electrical,Electrical Engineering,5.0,4,100,2,2021/2022,3.54,18,3.36,40,2,6,False,0.3402395105123466,0.2405856651108719,3.374092727773701,20.0,3.44,3.36,Second Class Lower,Low
STU_0056,Ahmadu Bello University,Engineering,Electrical,Electrical Engineering,5.0,4,200,3,2022/2023,3.44,22,3.39,62,3,5,False,0.12001223696880592,0.17484170276680938,3.397394300667514,20.666666666666668,3.42,3.36,Second Class Lower,Low
STU_0056,Ahmadu Bello University,Engineering,Electrical,Electrical Engineering,5.0,4,200,4,2022/2023,3.42,22,3.4,84,4,4,False,0.05573948460158133,0.14333849725123377,3.470462065399797,21.0,2.84,3.36,Second Class Lower,Low
STU_0056,Ahmadu Bello University,Engineering,Electrical,Electrical Engineering,5.0,4,300,5,2023/2024,2.84,16,3.31,100,5,3,False,-0.08551553392906124,0.2822951432885103,3.234695708066495,20.0,3.57,3.36,Second Class Lower,Low
STU_0056,Ahmadu Bello University,Engineering,Electrical,Electrical Engineering,5.0,4,300,6,2023/2024,3.57,17,3.35,117,6,2,False,-0.009567670587724184,0.2763416607328871,3.2752108784319667,19.5,3.35,3.36,Second Class Lower,Low
STU_0056,Ahmadu Bello University,Engineering,Electrical,Electrical Engineering,5.0,4,400,7,2024/2025,3.35,17,3.35,134,7,1,False,-0.004735541079935489,0.25230245197957113,3.250123995493419,19.142857142857142,3.53,3.36,Second Class Lower,Low
STU_0056,Ahmadu Bello University,Engineering,Electrical,Electrical Engineering,5.0,4,400,8,2024/2025,3.53,16,3.36,150,8,0,True,0.012693333795116855,0.2430739573809842,3.480541501076923,18.75,,3.36,Second Class Lower,Low
STU_0057,"University of Nigeria, Nsukka",Social Sciences,Geography,Geography,5.0,6,100,1,2022/2023,1.79,22,1.79,22,1,11,False,0.0,0.0,1.7894190014319156,22.0,3.2,3.1,Second Class Lower,High
STU_0057,"University of Nigeria, Nsukka",Social Sciences,Geography,Geography,5.0,6,100,2,2022/2023,3.2,20,2.46,42,2,10,False,1.4063254462152939,0.9944222595740316,2.4925817245395625,21.0,1.92,3.1,Second Class Lower,Medium
STU_0057,"University of Nigeria, Nsukka",Social Sciences,Geography,Geography,5.0,6,200,3,2023/2024,1.92,20,2.28,62,3,9,False,0.06382419389034366,0.7777167855698535,2.300743612763909,20.666666666666668,3.52,3.1,Second Class Lower,Medium
STU_0057,"University of Nigeria, Nsukka",Social Sciences,Geography,Geography,5.0,6,200,4,2023/2024,3.52,19,2.57,81,4,8,False,0.3902423085330035,0.8790425960602013,2.8764214065155365,20.25,3.37,3.1,Second Class Lower,Medium
STU_0057,"University of Nigeria, Nsukka",Social Sciences,Geography,Geography,5.0,6,300,5,2024/2025,3.37,18,2.72,99,5,7,False,0.3487166214678214,0.8351615125172807,2.9353893043835426,19.8,3.39,3.1,Second Class Lower,Medium
STU_0057,"University of Nigeria, Nsukka",Social Sciences,Geography,Geography,5.0,6,300,6,2024/2025,3.39,15,2.81,114,6,6,False,0.29013556416931646,0.7908408720773358,3.4278164198993015,19.0,3.19,3.1,Second Class Lower,Medium
STU_0057,"University of Nigeria, Nsukka",Social Sciences,Geography,Geography,5.0,6,400,7,2025/2026,3.19,18,2.86,132,7,5,False,0.21622043951506323,0.7323497253056033,3.318958957054097,18.857142857142858,3.65,3.1,Second Class Lower,Medium
STU_0057,"University of Nigeria, Nsukka",Social Sciences,Geography,Geography,5.0,6,400,8,2025/2026,3.65,18,2.95,150,8,4,False,0.20545294734224764,0.726201286589597,3.4102316269249293,18.75,3.27,3.1,Second Class Lower,Medium
STU_0057,"University of Nigeria, Nsukka",Social Sciences,Geography,Geography,5.0,6,500,9,2026/2027,3.27,15,2.98,165,9,3,False,0.1614608054878569,0.68500351179038,3.36791852020491,18.333333333333332,3.62,3.1,Second Class Lower,Medium
STU_0057,"University of Nigeria, Nsukka",Social Sciences,Geography,Geography,5.0,6,500,10,2026/2027,3.62,15,3.04,180,10,2,False,0.14942691365083866,0.6719470379727471,3.510905920393401,18.0,3.66,3.1,Second Class Lower,Low
STU_0057,"University of Nigeria, Nsukka",Social Sciences,Geography,Geography,5.0,6,500,11,2027/2028,3.66,17,3.09,197,11,1,False,0.13795870636514654,0.6601901414037105,3.515542286814322,17.90909090909091,3.3,3.1,Second Class Lower,Low
STU_0057,"University of Nigeria, Nsukka",Social Sciences,Geography,Geography,5.0,6,500,12,2027/2028,3.3,13,3.1,210,12,0,True,0.11222202130203383,0.6311294037624225,3.5268068996597433,17.5,,3.1,Second Class Lower,Low
STU_0058,University of Lagos,Social Sciences,Geography,Geography,5.0,6,100,1,2023/2024,3.32,19,3.32,19,1,11,False,0.0,0.0,3.3226175910478126,19.0,4.17,3.57,Second Class Upper,Low
STU_0058,University of Lagos,Social Sciences,Geography,Geography,5.0,6,100,2,2023/2024,4.17,20,3.76,39,2,10,False,0.8502443154430939,0.6012135211151257,3.7477397487693596,19.5,4.01,3.57,Second Class Upper,Low
STU_0058,University of Lagos,Social Sciences,Geography,Geography,5.0,6,200,3,2024/2025,4.01,22,3.85,61,3,9,False,0.3443674052861887,0.4515448215849393,3.8356106330529696,20.333333333333332,3.91,3.57,Second Class Upper,Low
STU_0058,University of Lagos,Social Sciences,Geography,Geography,5.0,6,200,4,2024/2025,3.91,21,3.87,82,4,8,False,0.16089404243387978,0.37069769633068217,4.032327291854027,20.5,3.79,3.57,Second Class Upper,Low
STU_0058,University of Lagos,Social Sciences,Geography,Geography,5.0,6,300,5,2025/2026,3.79,19,3.85,101,5,7,False,0.06717394114644652,0.32240263618873316,3.904218145123727,20.2,3.57,3.57,Second Class Upper,Low
STU_0058,University of Lagos,Social Sciences,Geography,Geography,5.0,6,300,6,2025/2026,3.57,16,3.81,117,6,6,False,-0.0006961072722202795,0.3092378641679851,3.7564534349472143,19.5,3.79,3.57,Second Class Upper,Low
STU_0058,University of Lagos,Social Sciences,Geography,Geography,5.0,6,400,7,2026/2027,3.79,15,3.81,132,7,5,False,-0.0011190197739660488,0.28230456708892326,3.7154137375294507,18.857142857142858,3.75,3.57,Second Class Upper,Low
STU_0058,University of Lagos,Social Sciences,Geography,Geography,5.0,6,400,8,2026/2027,3.75,18,3.8,150,8,4,False,-0.004118578313437459,0.26175461797981936,3.7041186872490486,18.75,3.35,3.57,Second Class Upper,Low
STU_0058,University of Lagos,Social Sciences,Geography,Geography,5.0,6,500,9,2027/2028,3.35,13,3.77,163,9,3,False,-0.03231540610138781,0.28567061655012893,3.6309576735863,18.11111111111111,3.5,3.57,Second Class Upper,Low
STU_0058,University of Lagos,Social Sciences,Geography,Geography,5.0,6,500,10,2027/2028,3.5,15,3.74,178,10,2,False,-0.036881453266950665,0.2802798493695321,3.5329812991825924,17.8,2.26,3.57,Second Class Upper,Low
STU_0058,University of Lagos,Social Sciences,Geography,Geography,5.0,6,500,11,2028/2029,2.26,13,3.64,191,11,1,False,-0.09377688296358568,0.5128725283547374,3.03540853115646,17.363636363636363,2.79,3.57,Second Class Upper,Medium
STU_0058,University of Lagos,Social Sciences,Geography,Geography,5.0,6,500,12,2028/2029,2.79,17,3.57,208,12,0,True,-0.10256626127918876,0.5397130320517941,2.850237367009212,17.333333333333332,,3.57,Second Class Upper,Low
STU_0059,University of Lagos,Arts,English,English Language,5.0,5,100,1,2024/2025,2.69,22,2.69,22,1,9,False,0.0,0.0,2.6936083887184488,22.0,2.3,2.47,Second Class Lower,Medium
STU_0059,University of Lagos,Arts,English,English Language,5.0,5,100,2,2024/2025,2.3,21,2.5,43,2,8,False,-0.3984818939379968,0.28176924938361614,2.4943674417494504,21.5,2.39,2.47,Second Class Lower,Medium
STU_0059,University of Lagos,Arts,English,English Language,5.0,5,200,3,2025/2026,2.39,20,2.46,63,3,7,False,-0.1534509816520877,0.20871173045266123,2.4584804363043915,21.0,2.38,2.47,Second Class Lower,Medium
STU_0059,University of Lagos,Arts,English,English Language,5.0,5,200,4,2025/2026,2.38,20,2.44,83,4,6,False,-0.08590052650377027,0.17524409727360046,2.3528598590075553,20.75,2.5,2.47,Second Class Lower,Medium
STU_0059,University of Lagos,Arts,English,English Language,5.0,5,300,5,2026/2027,2.5,19,2.45,102,5,5,False,-0.031134069922284312,0.1540486363001694,2.420193680108499,20.4,2.41,2.47,Second Class Lower,Medium
STU_0059,University of Lagos,Arts,English,English Language,5.0,5,300,6,2026/2027,2.41,16,2.45,118,6,4,False,-0.02278017747504625,0.13852103827918463,2.4296042790133057,19.666666666666668,2.33,2.47,Second Class Lower,Medium
STU_0059,University of Lagos,Arts,English,English Language,5.0,5,400,7,2027/2028,2.33,17,2.43,135,7,3,False,-0.02641519716352931,0.133549603473709,2.41415035542744,19.285714285714285,2.42,2.47,Second Class Lower,Medium
STU_0059,University of Lagos,Arts,English,English Language,5.0,5,400,8,2027/2028,2.42,15,2.43,150,8,2,False,-0.018513818560364756,0.12370233712956984,2.387428146262081,18.75,2.56,2.47,Second Class Lower,Medium
STU_0059,University of Lagos,Arts,English,English Language,5.0,5,500,9,2028/2029,2.56,17,2.44,167,9,1,False,-0.004337095230057741,0.123483625904537,2.4343783094722813,18.555555555555557,2.73,2.47,Second Class Lower,Medium
STU_0059,University of Lagos,Arts,English,English Language,5.0,5,500,10,2028/2029,2.73,14,2.47,181,10,0,True,0.012729501664505654,0.1484379635760382,2.5682577280643994,18.1,,2.47,Second Class Lower,Medium
STU_0060,"University of Nigeria, Nsukka",Science,Biology,Cell Biology,5.0,6,100,1,2020/2021,4.21,22,4.21,22,1,11,False,0.0,0.0,4.206996318054306,22.0,3.48,3.46,Second Class Lower,Low
STU_0060,"University of Nigeria, Nsukka",Science,Biology,Cell Biology,5.0,6,100,2,2020/2021,3.48,20,3.86,42,2,10,False,-0.7255879051958014,0.513068128110893,3.844202365456405,21.0,3.53,3.46,Second Class Lower,Low
STU_0060,"University of Nigeria, Nsukka",Science,Biology,Cell Biology,5.0,6,200,3,2021/2022,3.53,18,3.76,60,3,9,False,-0.3408701025448093,0.406851761744305,3.7378869479591654,20.0,3.67,3.46,Second Class Lower,Low
STU_0060,"University of Nigeria, Nsukka",Science,Biology,Cell Biology,5.0,6,200,4,2021/2022,3.67,20,3.74,80,4,8,False,-0.15601375536244788,0.33380610543375805,3.559666364211315,20.0,3.9,3.46,Second Class Lower,Low
STU_0060,"University of Nigeria, Nsukka",Science,Biology,Cell Biology,5.0,6,300,5,2022/2023,3.9,17,3.77,97,5,7,False,-0.04253762729159316,0.29976695220562843,3.698811928131885,19.4,3.15,3.46,Second Class Lower,Low
STU_0060,"University of Nigeria, Nsukka",Science,Biology,Cell Biology,5.0,6,300,6,2022/2023,3.15,16,3.68,113,6,6,False,-0.11056333882527714,0.36421031103511947,3.5747849706273644,18.833333333333332,3.19,3.46,Second Class Lower,Low
STU_0060,"University of Nigeria, Nsukka",Science,Biology,Cell Biology,5.0,6,400,7,2023/2024,3.19,16,3.62,129,7,5,False,-0.11943046963963432,0.37691121791685867,3.412874910291823,18.428571428571427,3.32,3.46,Second Class Lower,Low
STU_0060,"University of Nigeria, Nsukka",Science,Biology,Cell Biology,5.0,6,400,8,2023/2024,3.32,17,3.58,146,8,4,False,-0.1019789603427691,0.36161560977106705,3.220235769351305,18.25,2.83,3.46,Second Class Lower,Low
STU_0060,"University of Nigeria, Nsukka",Science,Biology,Cell Biology,5.0,6,500,9,2024/2025,2.83,16,3.51,162,9,3,False,-0.11949642583906969,0.41507492768453047,3.113852747178706,18.0,3.6,3.46,Second Class Lower,Low
STU_0060,"University of Nigeria, Nsukka",Science,Biology,Cell Biology,5.0,6,500,10,2024/2025,3.6,14,3.52,176,10,2,False,-0.07994304528506022,0.39341322122821326,3.252708419538409,17.6,3.58,3.46,Second Class Lower,Low
STU_0060,"University of Nigeria, Nsukka",Science,Biology,Cell Biology,5.0,6,500,11,2025/2026,3.58,14,3.52,190,11,1,False,-0.0556155100131207,0.37433408930946754,3.3403303812497662,17.272727272727273,2.6,3.46,Second Class Lower,Low
STU_0060,"University of Nigeria, Nsukka",Science,Biology,Cell Biology,5.0,6,500,12,2025/2026,2.6,14,3.46,204,12,0,True,-0.07737748262881887,0.44137620561696067,3.2614729032161125,17.0,,3.46,Second Class Lower,Low
STU_0061,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,100,1,2021/2022,2.16,18,2.16,18,1,11,False,0.0,0.0,2.1626155101811912,18.0,2.05,2.18,Third Class,Medium
STU_0061,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,100,2,2021/2022,2.05,21,2.1,39,2,10,False,-0.10970470869188365,0.07757294344412571,2.1077631558352494,19.5,1.53,2.18,Third Class,Medium
STU_0061,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,200,3,2022/2023,1.53,20,1.91,59,3,9,False,-0.31578397690049465,0.3374547994357531,1.9155246226835672,19.666666666666668,2.27,2.18,Third Class,High
STU_0061,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,200,4,2022/2023,2.27,19,2.0,78,4,8,False,-0.020319881077854297,0.3272988970818518,1.9509317820536296,19.5,2.33,2.18,Third Class,Medium
STU_0061,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,300,5,2023/2024,2.33,18,2.06,96,5,7,False,0.05524704286438942,0.3189573535958312,2.0435907252578946,19.2,2.53,2.18,Third Class,Medium
STU_0061,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,300,6,2023/2024,2.53,19,2.14,115,6,6,False,0.09755933500646838,0.3419792688844481,2.3769704968233465,19.166666666666668,2.27,2.18,Third Class,Medium
STU_0061,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,400,7,2024/2025,2.27,17,2.15,132,7,5,False,0.07406184719467275,0.31557823731070134,2.37682328273711,18.857142857142858,2.52,2.18,Third Class,Medium
STU_0061,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,400,8,2024/2025,2.52,18,2.2,150,8,4,False,0.07901924231249562,0.3180897028060324,2.439671863603141,18.75,2.49,2.18,Third Class,Medium
STU_0061,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,500,9,2025/2026,2.49,14,2.22,164,9,3,False,0.07438955122473581,0.31245935557810545,2.427378067868133,18.22222222222222,2.65,2.18,Third Class,Medium
STU_0061,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,500,10,2025/2026,2.65,17,2.26,181,10,2,False,0.0765789660299113,0.32212505121030616,2.555261204749547,18.1,1.6,2.18,Third Class,Medium
STU_0061,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,500,11,2026/2027,1.6,14,2.22,195,11,1,False,0.02631477088833134,0.3687798680959409,2.247629564159468,17.727272727272727,1.68,2.18,Third Class,Medium
STU_0061,"University of Nigeria, Nsukka",Engineering,Chemical,Chemical Engineering,5.0,6,500,12,2026/2027,1.68,15,2.18,210,12,0,True,-0.000516480009524737,0.38459100353992787,1.9759289450682003,17.5,,2.18,Third Class,Medium
STU_0062,University of Ibadan,Arts,English,English Language,5.0,6,100,1,2022/2023,4.45,21,4.45,21,1,11,False,0.0,0.0,4.451149079196093,21.0,4.14,4.12,Second Class Upper,Low
STU_0062,University of Ibadan,Arts,English,English Language,5.0,6,100,2,2022/2023,4.14,20,4.3,41,2,10,False,-0.3119418646393406,0.22057620782245382,4.295178146876423,20.5,4.53,4.12,Second Class Upper,Low
STU_0062,University of Ibadan,Arts,English,English Language,5.0,6,200,3,2023/2024,4.53,22,4.38,63,3,9,False,0.04102173103971474,0.20787147241117665,4.3745162783427896,21.0,4.66,4.12,Second Class Upper,Low
STU_0062,University of Ibadan,Arts,English,English Language,5.0,6,200,4,2023/2024,4.66,18,4.44,81,4,8,False,0.10129819867536413,0.2209622896631895,4.443293685013331,20.25,4.02,4.12,Second Class Upper,Low
STU_0062,University of Ibadan,Arts,English,English Language,5.0,6,300,5,2024/2025,4.02,19,4.36,100,5,7,False,-0.03508302903000944,0.27086572182941704,4.402423577401268,20.0,3.27,4.12,Second Class Upper,Low
STU_0062,University of Ibadan,Arts,English,English Language,5.0,6,300,6,2024/2025,3.27,15,4.22,115,6,6,False,-0.17596576500436314,0.5071789870038824,3.9807251190697017,19.166666666666668,3.26,4.12,Second Class Upper,Low
STU_0062,University of Ibadan,Arts,English,English Language,5.0,6,400,7,2025/2026,3.26,17,4.1,132,7,5,False,-0.208541913375754,0.5790104837533506,3.514130175908683,18.857142857142858,4.16,4.12,Second Class Upper,Low
STU_0062,University of Ibadan,Arts,English,English Language,5.0,6,400,8,2025/2026,4.16,15,4.1,147,8,4,False,-0.12945389442727548,0.5375962775081895,3.562295053864363,18.375,4.42,4.12,Second Class Upper,Low
STU_0062,University of Ibadan,Arts,English,English Language,5.0,6,500,9,2026/2027,4.42,14,4.13,161,9,3,False,-0.0668090940644734,0.5167734628208256,3.9454938330917577,17.88888888888889,4.3,4.12,Second Class Upper,Low
STU_0062,University of Ibadan,Arts,English,English Language,5.0,6,500,10,2026/2027,4.3,15,4.14,176,10,2,False,-0.03751012263152624,0.4914337300419088,4.294044148555675,17.6,4.75,4.12,Second Class Upper,Low
STU_0062,University of Ibadan,Arts,English,English Language,5.0,6,500,11,2027/2028,4.75,16,4.19,192,11,1,False,0.000551535581316295,0.5035461086718289,4.4908823456838265,17.454545454545453,3.27,4.12,Second Class Upper,Low
STU_0062,University of Ibadan,Arts,English,English Language,5.0,6,500,12,2027/2028,3.27,17,4.12,209,12,0,True,-0.034573844578583195,0.5472739223324241,4.1076421427639405,17.416666666666668,,4.12,Second Class Upper,Low
STU_0063,Ahmadu Bello University,Engineering,Mechanical,Mechanical Engineering,5.0,4,100,1,2023/2024,0.75,18,0.75,18,1,7,False,0.0,0.0,0.7527001178235182,18.0,1.95,2.08,Third Class,High
STU_0063,Ahmadu Bello University,Engineering,Mechanical,Mechanical Engineering,5.0,4,100,2,2023/2024,1.95,20,1.38,38,2,6,False,1.1976665295525224,0.8468781246467472,1.3515333825997793,19.0,2.0,2.08,Third Class,High
STU_0063,Ahmadu Bello University,Engineering,Mechanical,Mechanical Engineering,5.0,4,200,3,2024/2025,2.0,21,1.6,59,3,5,False,0.6254247991450382,0.7073257467806908,1.5688721604377178,19.666666666666668,2.06,2.08,Third Class,High
STU_0063,Ahmadu Bello University,Engineering,Mechanical,Mechanical Engineering,5.0,4,200,4,2024/2025,2.06,19,1.72,78,4,4,False,0.39806543749936907,0.6279318237314397,2.005257861132844,19.5,2.56,2.08,Third Class,High
STU_0063,Ahmadu Bello University,Engineering,Mechanical,Mechanical Engineering,5.0,4,300,5,2025/2026,2.56,18,1.87,96,5,3,False,0.3724169682243541,0.6678579723792262,2.2081488695671174,19.2,2.33,2.08,Third Class,High
STU_0063,Ahmadu Bello University,Engineering,Mechanical,Mechanical Engineering,5.0,4,300,6,2025/2026,2.33,18,1.95,114,6,2,False,0.27976320448937503,0.6272453459253363,2.3183580419653826,19.0,2.69,2.08,Third Class,High
STU_0063,Ahmadu Bello University,Engineering,Mechanical,Mechanical Engineering,5.0,4,400,7,2026/2027,2.69,19,2.05,133,7,1,False,0.2552187741571111,0.6389368808053117,2.5289739577112726,19.0,2.33,2.08,Third Class,Medium
STU_0063,Ahmadu Bello University,Engineering,Mechanical,Mechanical Engineering,5.0,4,400,8,2026/2027,2.33,15,2.08,148,8,0,True,0.19362009643387962,0.5998658302599076,2.4534479869137256,18.5,,2.08,Third Class,Medium
